Target;Source;Type;Timestamp
25984;45647;directed;1
60039;45767;directed;1
12744;46271;directed;1
49123;46271;directed;1
70512;46271;directed;1
96783;46271;directed;1
711692;46271;directed;1
11921;46326;directed;1
78808;46326;directed;1
4130;46403;directed;1
20993;46403;directed;1
48442;46403;directed;1
91305;46403;directed;1
212278;46403;directed;1
1257129;46403;directed;1
1027315;46672;directed;1
12205;46703;directed;1
67666;46703;directed;1
23819;46713;directed;1
70224;46936;directed;1
71823;47475;directed;1
11346;47628;directed;1
52487;47628;directed;1
78747;47628;directed;1
44949;48128;directed;1
3636567;48128;directed;1
17759;48399;directed;1
80197;48442;directed;1
465;48534;directed;1
690505;48545;directed;1
137572;48700;directed;1
1981;48738;directed;1
2939;48738;directed;1
70224;48738;directed;1
80683;48738;directed;1
304;48937;directed;1
465;48937;directed;1
777;48937;directed;1
989;48937;directed;1
3575;48937;directed;1
3832;48937;directed;1
21370;48937;directed;1
97774;48937;directed;1
101122;48937;directed;1
186771;48937;directed;1
722699;48937;directed;1
802336;48937;directed;1
1131585;17031;directed;1
2029;17141;directed;1
3575;17141;directed;1
7858;17141;directed;1
8793;17141;directed;1
12205;17141;directed;1
15859;17141;directed;1
49386;17141;directed;1
66461;17141;directed;1
70224;17141;directed;1
135109;17141;directed;1
320263;17141;directed;1
453275;17141;directed;1
1496365;17141;directed;1
503377;17159;directed;1
445418;17240;directed;1
3750;17267;directed;1
8961;17401;directed;1
23858;17401;directed;1
47475;17401;directed;1
2259;17408;directed;1
10;17413;directed;1
303;17413;directed;1
1003;17413;directed;1
1900;17413;directed;1
3622;17413;directed;1
4130;17413;directed;1
5132;17413;directed;1
6070;17413;directed;1
9888;17413;directed;1
10058;17413;directed;1
11967;17413;directed;1
27544;17413;directed;1
29482;17413;directed;1
54163;17413;directed;1
67707;17413;directed;1
109929;17413;directed;1
186771;17413;directed;1
212634;17413;directed;1
264561;17413;directed;1
325348;17413;directed;1
325367;17413;directed;1
380369;17413;directed;1
959681;17413;directed;1
303;17597;directed;1
1003;17597;directed;1
1058;17597;directed;1
1199;17597;directed;1
3448;17597;directed;1
10058;17597;directed;1
17413;17597;directed;1
20472;17597;directed;1
44131;17597;directed;1
50770;17597;directed;1
116979;17597;directed;1
128588;17597;directed;1
230153;17597;directed;1
264561;17597;directed;1
670205;17597;directed;1
2505838;17633;directed;1
686;17684;directed;1
1772;17684;directed;1
823;17715;directed;1
1199;17715;directed;1
2966;17715;directed;1
3448;17715;directed;1
5132;17715;directed;1
6221;17715;directed;1
9293;17715;directed;1
9961;17715;directed;1
9984;17715;directed;1
10058;17715;directed;1
13358;17715;directed;1
17413;17715;directed;1
18136;17715;directed;1
18145;17715;directed;1
18669;17715;directed;1
34369;17715;directed;1
36468;17715;directed;1
48128;17715;directed;1
54365;17715;directed;1
60396;17715;directed;1
74892;17715;directed;1
87176;17715;directed;1
89643;17715;directed;1
93920;17715;directed;1
96783;17715;directed;1
100212;17715;directed;1
105379;17715;directed;1
116609;17715;directed;1
120944;17715;directed;1
164294;17715;directed;1
168346;17715;directed;1
170823;17715;directed;1
195898;17715;directed;1
267176;17715;directed;1
282188;17715;directed;1
325367;17715;directed;1
445020;17715;directed;1
563612;17715;directed;1
959681;17715;directed;1
2131186;17715;directed;1
2327612;17715;directed;1
2378767;17715;directed;1
3160523;17715;directed;1
3275614;17715;directed;1
73646;17716;directed;1
150366;17716;directed;1
1001;17759;directed;1
3575;17759;directed;1
6091;17759;directed;1
8073;17759;directed;1
15383;17759;directed;1
18992;17759;directed;1
36671;17759;directed;1
48399;17759;directed;1
85120;17759;directed;1
99950;17759;directed;1
126282;17759;directed;1
370175;17759;directed;1
17759;17760;directed;1
45647;17760;directed;1
59538;17760;directed;1
82185;17760;directed;1
105192;17760;directed;1
180986;17760;directed;1
5728;17882;directed;1
32796;17884;directed;1
42831;17884;directed;1
59948;17884;directed;1
1322812;17884;directed;1
2316;17928;directed;1
8961;17928;directed;1
24182;17928;directed;1
52565;17928;directed;1
71957;17928;directed;1
95446;17928;directed;1
108347;17928;directed;1
183701;17928;directed;1
291948;17928;directed;1
630373;17928;directed;1
934337;17928;directed;1
247346;17955;directed;1
1900;17972;directed;1
50952;18019;directed;1
180986;18021;directed;1
784254;18021;directed;1
36754;18054;directed;1
39495;18090;directed;1
686;18145;directed;1
1772;18145;directed;1
1900;18145;directed;1
18021;18145;directed;1
34531;18145;directed;1
35437;18145;directed;1
75927;18145;directed;1
155596;18145;directed;1
6728241;18145;directed;1
303;18188;directed;1
3179;18188;directed;1
3683;18188;directed;1
6453;18188;directed;1
8259;18188;directed;1
9930;18188;directed;1
10058;18188;directed;1
11938;18188;directed;1
20418;18188;directed;1
29662;18188;directed;1
44167;18188;directed;1
60188;18188;directed;1
100881;18188;directed;1
126821;18188;directed;1
129526;18188;directed;1
186109;18188;directed;1
1144921;18188;directed;1
2678;18211;directed;1
465;18225;directed;1
15859;18225;directed;1
21370;18225;directed;1
246113;18399;directed;1
2;18432;directed;1
1027315;18432;directed;1
303;18508;directed;1
1003;18508;directed;1
1900;18508;directed;1
8814;18508;directed;1
18689;18556;directed;1
20472;18556;directed;1
55635;18556;directed;1
94342;18556;directed;1
97776;18556;directed;1
101212;18556;directed;1
129526;18556;directed;1
155596;18556;directed;1
168160;18556;directed;1
186109;18556;directed;1
268995;18556;directed;1
453236;18556;directed;1
1593212;18556;directed;1
1966995;18556;directed;1
465;18564;directed;1
1831;18564;directed;1
2808;18564;directed;1
2856;18564;directed;1
10044;18564;directed;1
12370;18564;directed;1
29869;18564;directed;1
42533;18564;directed;1
45621;18564;directed;1
69505;18564;directed;1
167837;18564;directed;1
544829;18580;directed;1
8961;18616;directed;1
3750;18669;directed;1
1199;18719;directed;1
3448;18719;directed;1
5993;18719;directed;1
6221;18719;directed;1
9293;18719;directed;1
12371;18719;directed;1
21532;18719;directed;1
34369;18719;directed;1
48128;18719;directed;1
61913;18719;directed;1
73060;18719;directed;1
80874;18719;directed;1
89643;18719;directed;1
96118;18719;directed;1
134626;18719;directed;1
168760;18719;directed;1
169008;18719;directed;1
171366;18719;directed;1
228648;18719;directed;1
280877;18719;directed;1
311830;18719;directed;1
470890;18719;directed;1
911953;18719;directed;1
2000880;18719;directed;1
2292904;18719;directed;1
8260;18766;directed;1
14748;18766;directed;1
303;18767;directed;1
1199;18767;directed;1
1900;18767;directed;1
3622;18767;directed;1
4743;18767;directed;1
5132;18767;directed;1
5993;18767;directed;1
6221;18767;directed;1
13271;18767;directed;1
14637;18767;directed;1
29482;18767;directed;1
51255;18767;directed;1
54163;18767;directed;1
391036;18767;directed;1
929884;18767;directed;1
5132;18860;directed;1
6221;18860;directed;1
9961;18860;directed;1
18145;18860;directed;1
959681;18860;directed;1
2131186;18860;directed;1
2327612;18860;directed;1
73646;18886;directed;1
31977;18898;directed;1
248400;18898;directed;1
109;18930;directed;1
2259;18930;directed;1
8961;18930;directed;1
14748;18930;directed;1
2292904;18930;directed;1
3448;18937;directed;1
120944;18965;directed;1
17760;18992;directed;1
206978;19016;directed;1
60188;19049;directed;1
144292;19049;directed;1
191295;19049;directed;1
303;19076;directed;1
3596;19076;directed;1
4541;19076;directed;1
9888;19076;directed;1
178535;19076;directed;1
180791;19076;directed;1
186109;19076;directed;1
325367;19076;directed;1
932416;19076;directed;1
1052126;19076;directed;1
3839;19100;directed;1
49123;19100;directed;1
84218;19100;directed;1
303;19167;directed;1
6453;19167;directed;1
203409;19167;directed;1
2069;19216;directed;1
1703;19455;directed;1
5305;19455;directed;1
5993;19455;directed;1
6070;19455;directed;1
6240;19455;directed;1
8814;19455;directed;1
9293;19455;directed;1
10584;19455;directed;1
12744;19455;directed;1
18145;19455;directed;1
18556;19455;directed;1
18669;19455;directed;1
23402;19455;directed;1
26554;19455;directed;1
28337;19455;directed;1
30908;19455;directed;1
34369;19455;directed;1
35468;19455;directed;1
36493;19455;directed;1
45622;19455;directed;1
48128;19455;directed;1
53131;19455;directed;1
96783;19455;directed;1
100212;19455;directed;1
111792;19455;directed;1
132611;19455;directed;1
185443;19455;directed;1
185771;19455;directed;1
228837;19455;directed;1
282188;19455;directed;1
623153;19455;directed;1
911953;19455;directed;1
934337;19455;directed;1
2000880;19455;directed;1
2362672;19455;directed;1
3121707;19455;directed;1
3160523;19455;directed;1
3606548;19455;directed;1
3673866;19455;directed;1
4888101;19455;directed;1
450311;19752;directed;1
12744;19930;directed;1
2131186;19930;directed;1
8814;19932;directed;1
1131585;19932;directed;1
465;20020;directed;1
1779;20020;directed;1
54589;20020;directed;1
57188;20020;directed;1
208057;20020;directed;1
807139;20020;directed;1
2700891;20020;directed;1
7279;20044;directed;1
74503;20044;directed;1
325348;20044;directed;1
6240;20157;directed;1
80717;20157;directed;1
96150;20157;directed;1
129962;20157;directed;1
169425;20157;directed;1
180986;20157;directed;1
185443;20157;directed;1
185771;20157;directed;1
205838;20157;directed;1
247369;20157;directed;1
302165;20157;directed;1
315943;20157;directed;1
372021;20157;directed;1
594417;20157;directed;1
911953;20157;directed;1
2066620;20157;directed;1
2087882;20157;directed;1
17141;20165;directed;1
29309;20165;directed;1
15859;20179;directed;1
21370;20179;directed;1
9007;20180;directed;1
13525;20180;directed;1
36590;20180;directed;1
59538;20180;directed;1
100212;20180;directed;1
120944;20180;directed;1
142585;20180;directed;1
178117;20180;directed;1
203409;20180;directed;1
236123;20180;directed;1
325367;20180;directed;1
577467;20180;directed;1
2327612;20180;directed;1
2632849;20180;directed;1
3275614;20180;directed;1
109;20193;directed;1
8042;20193;directed;1
21653;20193;directed;1
29368;20193;directed;1
136621;20193;directed;1
327307;20193;directed;1
34369;20284;directed;1
35468;20284;directed;1
80874;20284;directed;1
218896;20284;directed;1
13567;20453;directed;1
465;20472;directed;1
1194;20472;directed;1
3556;20472;directed;1
3620;20472;directed;1
8209;20472;directed;1
8260;20472;directed;1
9921;20472;directed;1
11987;20472;directed;1
18886;20472;directed;1
22748;20472;directed;1
50485;20472;directed;1
63463;20472;directed;1
69505;20472;directed;1
167837;20472;directed;1
2100344;20472;directed;1
6442;20727;directed;1
20020;20901;directed;1
30720;20901;directed;1
68617;20901;directed;1
193641;20901;directed;1
33495;20993;directed;1
109;21370;directed;1
337;21370;directed;1
777;21370;directed;1
2198;21370;directed;1
2259;21370;directed;1
10488;21370;directed;1
21464;21370;directed;1
28337;21370;directed;1
29651;21370;directed;1
29876;21370;directed;1
31245;21370;directed;1
34369;21370;directed;1
51996;21370;directed;1
61112;21370;directed;1
67864;21370;directed;1
80874;21370;directed;1
100787;21370;directed;1
132611;21370;directed;1
141264;21370;directed;1
149859;21370;directed;1
172709;21370;directed;1
188283;21370;directed;1
663964;21370;directed;1
2327612;21370;directed;1
2398955;21370;directed;1
4888101;21370;directed;1
7170;21464;directed;1
21594;21464;directed;1
303;21480;directed;1
51079;21480;directed;1
3179;21532;directed;1
10058;21532;directed;1
274387;21532;directed;1
3127;21568;directed;1
9423;21594;directed;1
15859;21594;directed;1
70698;21836;directed;1
742757;21921;directed;1
169451;21922;directed;1
48296;22041;directed;1
48328;22041;directed;1
51082;22041;directed;1
74503;22041;directed;1
126821;22041;directed;1
21653;22051;directed;1
4541;22359;directed;1
228327;22359;directed;1
2131186;22359;directed;1
20472;22693;directed;1
470890;22743;directed;1
209787;22747;directed;1
1391753;22747;directed;1
8961;22801;directed;1
686;22907;directed;1
2990;22907;directed;1
4709;22907;directed;1
5101;22907;directed;1
8073;22907;directed;1
9969;22907;directed;1
11987;22907;directed;1
12032;22907;directed;1
12372;22907;directed;1
18188;22907;directed;1
18371;22907;directed;1
18564;22907;directed;1
20418;22907;directed;1
22439;22907;directed;1
22748;22907;directed;1
23085;22907;directed;1
29402;22907;directed;1
30103;22907;directed;1
30720;22907;directed;1
41478;22907;directed;1
63463;22907;directed;1
73646;22907;directed;1
97776;22907;directed;1
167807;22907;directed;1
168591;22907;directed;1
826213;22907;directed;1
1149376;22907;directed;1
2407999;22907;directed;1
1900;22909;directed;1
10071;22909;directed;1
20418;22909;directed;1
34219;22909;directed;1
35437;22909;directed;1
81290;22909;directed;1
119026;22909;directed;1
129693;22909;directed;1
651;23005;directed;1
686;23005;directed;1
3871;23005;directed;1
5101;23005;directed;1
7858;23005;directed;1
17928;23005;directed;1
18860;23005;directed;1
20020;23005;directed;1
22909;23005;directed;1
24204;23005;directed;1
29997;23005;directed;1
76532;23005;directed;1
1144421;23005;directed;1
430974;23085;directed;1
268555;23102;directed;1
11967;23243;directed;1
18432;23243;directed;1
36754;23243;directed;1
129526;23243;directed;1
1001;23250;directed;1
3179;23250;directed;1
8259;23250;directed;1
9326;23250;directed;1
88065;78808;directed;1
934337;78808;directed;1
49705;78817;directed;1
1161;79368;directed;1
22747;79368;directed;1
92375;79368;directed;1
10488;79557;directed;1
237638;79557;directed;1
2209437;79778;directed;1
465;80197;directed;1
1368;80197;directed;1
3556;80197;directed;1
76532;80197;directed;1
3179;80487;directed;1
222006;80528;directed;1
48165;80594;directed;1
1975;80683;directed;1
3328;80683;directed;1
15740;80683;directed;1
21370;80683;directed;1
293596;80683;directed;1
119392;80717;directed;1
1161;80788;directed;1
161540;80788;directed;1
139011;80816;directed;1
112027;80901;directed;1
1900;81290;directed;1
49120;81290;directed;1
180986;81290;directed;1
35300;81358;directed;1
99819;81358;directed;1
168711;81358;directed;1
193815;81358;directed;1
322105;81358;directed;1
470890;81358;directed;1
930122;81358;directed;1
29402;82258;directed;1
136706;82258;directed;1
5132;82280;directed;1
19167;82280;directed;1
90473;82645;directed;1
3832;82774;directed;1
100787;82774;directed;1
2259;83584;directed;1
123694;83592;directed;1
63198;83693;directed;1
65530;83693;directed;1
430974;83732;directed;1
3750;83969;directed;1
4810;83969;directed;1
80874;83969;directed;1
372376;83969;directed;1
129693;84138;directed;1
19100;84218;directed;1
17760;85120;directed;1
4608;85155;directed;1
12372;85669;directed;1
61019;85669;directed;1
17349;86220;directed;1
4541;86521;directed;1
6453;86521;directed;1
18371;86521;directed;1
20472;86521;directed;1
34854;86521;directed;1
42533;86521;directed;1
52565;86521;directed;1
99819;86521;directed;1
132339;86521;directed;1
175771;86521;directed;1
180986;86521;directed;1
193815;86521;directed;1
603341;86521;directed;1
3325514;86521;directed;1
281777;86523;directed;1
7604;86669;directed;1
77595;86669;directed;1
10;86792;directed;1
1003;86792;directed;1
3622;86792;directed;1
5305;86792;directed;1
6221;86792;directed;1
13271;86792;directed;1
50684;86792;directed;1
70891;86792;directed;1
89643;86792;directed;1
128445;86792;directed;1
2327612;86792;directed;1
29482;86889;directed;1
169425;86889;directed;1
686;87121;directed;1
3448;87176;directed;1
20472;87176;directed;1
68070;87176;directed;1
80197;87176;directed;1
168929;87176;directed;1
404520;87176;directed;1
6450;87222;directed;1
14637;87222;directed;1
190397;87222;directed;1
3325514;87373;directed;1
41603;87582;directed;1
186771;87582;directed;1
534595;87582;directed;1
5993;88212;directed;1
10488;88212;directed;1
37157;88212;directed;1
48165;88212;directed;1
74503;88212;directed;1
267199;88212;directed;1
326098;88212;directed;1
457321;88212;directed;1
1027315;88212;directed;1
2131186;88212;directed;1
3121707;88212;directed;1
1199;88280;directed;1
7858;88588;directed;1
95849;89579;directed;1
686;89643;directed;1
5728;89643;directed;1
8260;89643;directed;1
34369;89643;directed;1
65645;89643;directed;1
93594;89643;directed;1
77595;89896;directed;1
1202162;89896;directed;1
35437;89921;directed;1
34967;90075;directed;1
1161;90434;directed;1
2552;90434;directed;1
97776;90479;directed;1
50638;90542;directed;1
100787;90562;directed;1
87176;90966;directed;1
33913;91397;directed;1
2990;93402;directed;1
3871;93402;directed;1
80044;93402;directed;1
96396;93402;directed;1
3857334;93402;directed;1
6221;93594;directed;1
89643;93594;directed;1
88065;93748;directed;1
35944;93920;directed;1
1062834;93920;directed;1
3750;94900;directed;1
4130;95312;directed;1
274222;95317;directed;1
14748;95422;directed;1
96396;95422;directed;1
185678;95422;directed;1
18689;95446;directed;1
108347;95446;directed;1
1179613;95446;directed;1
72350;95449;directed;1
2645;95849;directed;1
9293;95849;directed;1
19932;95849;directed;1
686;96026;directed;1
136493;96150;directed;1
110402;96171;directed;1
186771;96171;directed;1
686;96396;directed;1
13629;96396;directed;1
30035;96396;directed;1
32730;96396;directed;1
36737;96396;directed;1
38694;96396;directed;1
77595;96396;directed;1
97776;96396;directed;1
122971;96396;directed;1
180986;96396;directed;1
183701;96396;directed;1
630373;96396;directed;1
1857162;96396;directed;1
3682001;96396;directed;1
303;96783;directed;1
3622;96783;directed;1
183961;96783;directed;1
228327;96783;directed;1
8073;97064;directed;1
77595;97064;directed;1
281338;97064;directed;1
15740;97449;directed;1
36560;97449;directed;1
1168849;97533;directed;1
65530;97596;directed;1
95446;97776;directed;1
108349;97776;directed;1
2209437;97776;directed;1
3164;97914;directed;1
48259;98787;directed;1
3161;99331;directed;1
1194;99367;directed;1
8257;99819;directed;1
100787;99819;directed;1
1027315;99827;directed;1
17759;99950;directed;1
142585;100515;directed;1
436;100787;directed;1
2904;100787;directed;1
21370;100787;directed;1
23250;100787;directed;1
24358;100787;directed;1
28063;100787;directed;1
75324;100787;directed;1
184971;100787;directed;1
186771;100787;directed;1
802336;100787;directed;1
809468;100787;directed;1
128445;100881;directed;1
823;100997;directed;1
10;101264;directed;1
303;101264;directed;1
1199;101264;directed;1
5132;101264;directed;1
5993;101264;directed;1
6070;101264;directed;1
9007;101264;directed;1
19752;101264;directed;1
29482;101264;directed;1
42533;101264;directed;1
56748;101264;directed;1
74503;101264;directed;1
74699;101264;directed;1
80197;101264;directed;1
80730;101264;directed;1
96118;101264;directed;1
143713;101264;directed;1
711692;101264;directed;1
2100344;101264;directed;1
2131186;101264;directed;1
42533;101448;directed;1
6288;101551;directed;1
16432;101551;directed;1
465;101558;directed;1
2060632;101558;directed;1
23858;102235;directed;1
11961;102246;directed;1
55621;102246;directed;1
53849;102469;directed;1
89643;102469;directed;1
3179;103131;directed;1
59634;104169;directed;1
35319;104189;directed;1
84011;104189;directed;1
35319;104557;directed;1
17760;105192;directed;1
8042;106016;directed;1
35842;106016;directed;1
212938;106016;directed;1
453236;106016;directed;1
2209437;106016;directed;1
31245;106266;directed;1
3591550;106334;directed;1
36754;106383;directed;1
2316;106770;directed;1
71754;106770;directed;1
199256;106770;directed;1
205702;106770;directed;1
3620;107174;directed;1
6987;107174;directed;1
23683;107174;directed;1
197585;107174;directed;1
89643;107366;directed;1
20020;108227;directed;1
11961;108347;directed;1
97776;108347;directed;1
3596;108349;directed;1
3683;108349;directed;1
9007;108349;directed;1
18689;108349;directed;1
56488;108349;directed;1
100940;108349;directed;1
108347;108349;directed;1
108366;108349;directed;1
711692;108349;directed;1
1179613;108349;directed;1
6931;108353;directed;1
89643;108353;directed;1
3243;108399;directed;1
8042;108672;directed;1
10044;108672;directed;1
14154;108672;directed;1
16162;108672;directed;1
35842;108672;directed;1
129526;108672;directed;1
4680086;108672;directed;1
3448;108787;directed;1
9007;108787;directed;1
40980;108787;directed;1
89643;108787;directed;1
142585;108787;directed;1
271382;108787;directed;1
934337;108787;directed;1
3443;109279;directed;1
21370;109279;directed;1
61913;109279;directed;1
36754;109592;directed;1
196824;109592;directed;1
4130;110402;directed;1
303;110954;directed;1
129693;111014;directed;1
3750;111326;directed;1
17884;111531;directed;1
18719;111902;directed;1
21370;111902;directed;1
168929;111947;directed;1
5823;112027;directed;1
36560;112959;directed;1
178440;113368;directed;1
6091;113389;directed;1
21653;113389;directed;1
7906;115764;directed;1
80717;116506;directed;1
168929;116506;directed;1
322105;116506;directed;1
2480608;116506;directed;1
3275614;116506;directed;1
5400325;116506;directed;1
2808;116979;directed;1
186771;116979;directed;1
1900;117073;directed;1
77595;117586;directed;1
303;118325;directed;1
3325514;118325;directed;1
3575;118989;directed;1
34369;118989;directed;1
281338;118989;directed;1
890486;118989;directed;1
84011;118993;directed;1
80874;120905;directed;1
34369;120944;directed;1
56743;120944;directed;1
59538;120944;directed;1
162620;120944;directed;1
60188;121075;directed;1
61361;121075;directed;1
26107;121138;directed;1
169008;122112;directed;1
1443838;122339;directed;1
16130;122359;directed;1
21653;122613;directed;1
143123;122850;directed;1
1161;122872;directed;1
2552;122872;directed;1
48889;122872;directed;1
2029;123586;directed;1
10933;123586;directed;1
34369;123586;directed;1
63693;123586;directed;1
92122;123586;directed;1
102246;123586;directed;1
115401;123586;directed;1
924571;123586;directed;1
20993;124423;directed;1
1001;124574;directed;1
45621;124574;directed;1
59634;124625;directed;1
18564;125007;directed;1
5916;125162;directed;1
10672;125162;directed;1
14036;125229;directed;1
5091;125244;directed;1
1027315;125749;directed;1
23330;126091;directed;1
74636;126091;directed;1
162620;126091;directed;1
2738;126282;directed;1
15527;126282;directed;1
2541580;126282;directed;1
10809;126907;directed;1
104838;126915;directed;1
1199;127338;directed;1
80874;127354;directed;1
168929;127354;directed;1
303;127432;directed;1
3179;127432;directed;1
7144;127432;directed;1
9779;127432;directed;1
32730;127432;directed;1
42533;127432;directed;1
59538;127432;directed;1
92549;127432;directed;1
100787;127432;directed;1
3682001;127432;directed;1
168760;127681;directed;1
355;128183;directed;1
17928;128183;directed;1
3164;128296;directed;1
113176;128387;directed;1
2904;128445;directed;1
9931;128445;directed;1
11978;128445;directed;1
21370;128445;directed;1
26264;128445;directed;1
28063;128445;directed;1
31977;128445;directed;1
129693;128445;directed;1
186771;128445;directed;1
325348;128445;directed;1
802336;128445;directed;1
1530060;128445;directed;1
3154332;128445;directed;1
29482;128503;directed;1
202455;128503;directed;1
457321;128503;directed;1
303;128588;directed;1
1003;128588;directed;1
1199;128588;directed;1
1900;128588;directed;1
3622;128588;directed;1
4130;128588;directed;1
4541;128588;directed;1
5132;128588;directed;1
5993;128588;directed;1
7687;128588;directed;1
8259;128588;directed;1
9007;128588;directed;1
12368;128588;directed;1
13111;128588;directed;1
17413;128588;directed;1
17715;128588;directed;1
20180;128588;directed;1
20472;128588;directed;1
27544;128588;directed;1
37038;128588;directed;1
37157;128588;directed;1
42533;128588;directed;1
44213;128588;directed;1
44949;128588;directed;1
45621;128588;directed;1
61780;128588;directed;1
67707;128588;directed;1
87176;128588;directed;1
89840;128588;directed;1
93962;128588;directed;1
108366;128588;directed;1
128445;128588;directed;1
167837;128588;directed;1
177049;128588;directed;1
203409;128588;directed;1
253078;128588;directed;1
264561;128588;directed;1
407104;128588;directed;1
430974;128588;directed;1
470890;128588;directed;1
551259;128588;directed;1
644767;128588;directed;1
1358257;128588;directed;1
2480737;128588;directed;1
3179;129489;directed;1
322105;129489;directed;1
430399;129489;directed;1
2198;129526;directed;1
5993;129526;directed;1
8339;129526;directed;1
10058;129526;directed;1
23402;129526;directed;1
37157;129526;directed;1
44949;129526;directed;1
67864;129526;directed;1
74699;129526;directed;1
77870;129526;directed;1
89643;129526;directed;1
103938;129526;directed;1
126915;129526;directed;1
132611;129526;directed;1
158744;129526;directed;1
168929;129526;directed;1
263201;129526;directed;1
273352;129526;directed;1
711692;129526;directed;1
2480608;129526;directed;1
1565;129693;directed;1
63897;129693;directed;1
104169;129693;directed;1
142585;129693;directed;1
264310;129693;directed;1
1341655;129693;directed;1
2131186;129693;directed;1
929884;130078;directed;1
371524;130567;directed;1
5305;130648;directed;1
84011;130846;directed;1
118876;130846;directed;1
303;130877;directed;1
3622;130877;directed;1
2907;131189;directed;1
140858;131189;directed;1
161127;131189;directed;1
1561750;131189;directed;1
258100;131247;directed;1
1530219;131247;directed;1
9007;131433;directed;1
12123;131703;directed;1
50240;131703;directed;1
234389;131703;directed;1
178440;131734;directed;1
2695;132339;directed;1
2316;133444;directed;1
3575;133444;directed;1
9931;133444;directed;1
11978;133444;directed;1
15859;133444;directed;1
30720;133444;directed;1
36590;133444;directed;1
61450;133444;directed;1
75324;133444;directed;1
83280;133444;directed;1
96396;133444;directed;1
100212;133444;directed;1
150366;133444;directed;1
391036;133444;directed;1
911953;133444;directed;1
2209437;133444;directed;1
54163;134394;directed;1
2198;134626;directed;1
12371;134626;directed;1
110402;134626;directed;1
74364;135311;directed;1
3591550;135433;directed;1
6442;136050;directed;1
46936;136472;directed;1
31977;136567;directed;1
80594;136567;directed;1
9886;136621;directed;1
15859;136621;directed;1
21370;136621;directed;1
24621;136621;directed;1
246537;136621;directed;1
823487;136621;directed;1
129693;136633;directed;1
3325514;136706;directed;1
144309;136906;directed;1
324990;137210;directed;1
672725;137210;directed;1
465;137572;directed;1
3620;137572;directed;1
48700;137572;directed;1
75324;137572;directed;1
2209437;137572;directed;1
2330014;137574;directed;1
8961;139174;directed;1
293596;139560;directed;1
50770;140494;directed;1
47628;140525;directed;1
31977;141264;directed;1
80594;141264;directed;1
127849;142585;directed;1
391036;142585;directed;1
17159;143128;directed;1
19640;143128;directed;1
327307;143477;directed;1
34369;144292;directed;1
136906;144309;directed;1
14748;144590;directed;1
42533;145535;directed;1
193641;145535;directed;1
890486;146063;directed;1
3452221;146063;directed;1
2316;146530;directed;1
142585;146539;directed;1
303;146939;directed;1
1058;146939;directed;1
1027315;146939;directed;1
4447;147392;directed;1
77789;147579;directed;1
101212;147579;directed;1
122339;147579;directed;1
6070;148444;directed;1
64485;148444;directed;1
1627694;149650;directed;1
3179;149859;directed;1
13111;149859;directed;1
15859;149859;directed;1
30035;149859;directed;1
55621;149859;directed;1
78768;149859;directed;1
210177;149859;directed;1
459410;149859;directed;1
3512957;149859;directed;1
24502;150329;directed;1
89643;150366;directed;1
61813;150426;directed;1
3049;150688;directed;1
303;150850;directed;1
61111;150850;directed;1
274387;150850;directed;1
75324;151024;directed;1
51735;151620;directed;1
70224;153818;directed;1
1084342;153818;directed;1
1496365;154162;directed;1
439;155173;directed;1
15030;155173;directed;1
34967;155173;directed;1
1561750;155173;directed;1
303;155596;directed;1
6001;155688;directed;1
6091;155688;directed;1
8260;155904;directed;1
22909;155904;directed;1
1027315;156099;directed;1
161540;156326;directed;1
129693;156972;directed;1
1368;158744;directed;1
17759;159460;directed;1
77595;159787;directed;1
3622;160059;directed;1
27544;160059;directed;1
101901;160059;directed;1
158102;160059;directed;1
228648;160059;directed;1
1724508;160059;directed;1
2400643;160059;directed;1
3104986;160059;directed;1
3275614;160059;directed;1
206978;160064;directed;1
3325514;160891;directed;1
80874;161398;directed;1
284233;161425;directed;1
911953;161924;directed;1
465;162622;directed;1
14748;162622;directed;1
225880;162622;directed;1
3591550;162622;directed;1
136567;163235;directed;1
3871;164294;directed;1
10227;164294;directed;1
24612;164294;directed;1
45192;164294;directed;1
78608;164294;directed;1
148557;164294;directed;1
375000;164294;directed;1
1144421;164294;directed;1
2326663;164294;directed;1
72848;164421;directed;1
465;164678;directed;1
34383;164678;directed;1
129693;164678;directed;1
16432;165694;directed;1
2316;166216;directed;1
1562136;166216;directed;1
64098;166282;directed;1
8961;167851;directed;1
61224;167911;directed;1
23683;168711;directed;1
92549;168711;directed;1
3179;168744;directed;1
34369;168760;directed;1
947;168873;directed;1
989;168873;directed;1
60188;168873;directed;1
869152;168873;directed;1
2209437;168873;directed;1
3591550;168873;directed;1
465;169008;directed;1
401206;169073;directed;1
465;169425;directed;1
1779;169425;directed;1
113115;170823;directed;1
5944;171594;directed;1
67864;172564;directed;1
3179;172709;directed;1
1772;174794;directed;1
7170;174794;directed;1
11987;174794;directed;1
15859;174794;directed;1
18021;174794;directed;1
18564;174794;directed;1
20020;174794;directed;1
20993;174794;directed;1
32730;174794;directed;1
34369;174794;directed;1
36493;174794;directed;1
36560;174794;directed;1
77595;174794;directed;1
78768;174794;directed;1
89921;174794;directed;1
91923;174794;directed;1
97776;174794;directed;1
180986;174794;directed;1
185771;174794;directed;1
208892;174794;directed;1
281338;174794;directed;1
630373;174794;directed;1
1561750;175664;directed;1
205838;175771;directed;1
3673866;177017;directed;1
